run	track	layer	rank	expert	delta_W	A_W	A_S	B_W	B_S	A_tokens	B_tokens
baseline	generation_clean	37	8	174	0.010001768854628876	0.016450827360912783	0.14785992217898833	0.006449058506283908	0.059895833333333336	514	768
baseline	generation_clean	37	9	161	0.009522589540492291	0.021349737019539624	0.1614785992217899	0.011827147479047333	0.09244791666666667	514	768
baseline	generation_clean	37	10	225	0.009384367496080692	0.03302937872720669	0.2587548638132296	0.023645011231125997	0.17578125	514	768
baseline	generation_clean	37	11	28	0.008178819215302554	0.00978554817240923	0.08949416342412451	0.0016067289571066775	0.015625	514	768
baseline	generation_clean	37	12	220	0.007938441741740482	0.012790834786199934	0.10116731517509728	0.004852393044459453	0.044270833333333336	514	768
baseline	generation_clean	37	13	147	0.007903374451810427	0.018388992872394365	0.1556420233463035	0.010485618420583938	0.09765625	514	768
baseline	generation_clean	37	14	90	0.007460800700398559	0.019236021730842764	0.1614785992217899	0.011775221030444205	0.10286458333333333	514	768
baseline	generation_clean	37	15	57	0.006935782000363402	0.018230468090375127	0.1517509727626459	0.011294686090011725	0.09765625	514	768
baseline	generation_clean	38	1	101	0.023535048697213692	0.029910074188120445	0.17704280155642024	0.006375025490906752	0.049479166666666664	514	768
baseline	generation_clean	38	2	171	0.016116482398004884	0.03424269275084206	0.2821011673151751	0.018126210352837176	0.1484375	514	768
baseline	generation_clean	38	3	188	0.015819745219899324	0.0472359510950002	0.3229571984435798	0.031416205875100876	0.21744791666666666	514	768
baseline	generation_clean	38	4	189	0.013216078741545515	0.020300749470320057	0.20233463035019456	0.007084670728774542	0.07161458333333333	514	768
baseline	generation_clean	38	5	40	0.013133034218090367	0.054413045308084336	0.38910505836575876	0.04128001108999397	0.3138020833333333	514	768
baseline	generation_clean	38	6	22	0.009708149587382982	0.021607452460792424	0.14202334630350194	0.011899302873409442	0.08984375	514	768
baseline	generation_clean	38	7	234	0.008810948488674667	0.023650505043745444	0.17120622568093385	0.014839556555070776	0.10807291666666667	514	768
baseline	generation_clean	38	8	9	0.007509444682806584	0.020398717423577975	0.15369649805447472	0.01288927274077139	0.09635416666666667	514	768
baseline	generation_clean	38	9	119	0.007303894713678243	0.024161271188540785	0.17315175097276264	0.016857376474862542	0.12239583333333333	514	768
baseline	generation_clean	38	10	86	0.0069235682506561275	0.020662498411780333	0.17315175097276264	0.013738930161124206	0.11328125	514	768
baseline	generation_clean	38	11	205	0.006387770424143981	0.009688947205757132	0.10116731517509728	0.003301176781613151	0.03125	514	768
baseline	generation_clean	38	12	44	0.005556464562396047	0.015581347369563497	0.14396887159533073	0.01002488280716745	0.0859375	514	768
baseline	generation_clean	38	13	92	0.005476370893915554	0.024390126540744416	0.1517509727626459	0.018913755646828862	0.12630208333333334	514	768
baseline	generation_clean	38	14	30	0.004888155929803571	0.020047181673175412	0.1575875486381323	0.015159025743371841	0.11458333333333333	514	768
baseline	generation_clean	38	15	99	0.004735725755043916	0.0051383134556261655	0.04474708171206226	0.0004025877005822493	0.00390625	514	768
baseline	generation_clean_l39_last_rows	0	1	127	0.0073450483676348165	0.014324981528043746	0.0933852140077821	0.00697993316040893	0.044270833333333336	514	768
baseline	generation_clean_l39_last_rows	0	2	136	0.0067978087304693515	0.012535338858702205	0.06809338521400778	0.005737530128232853	0.036458333333333336	514	768
baseline	generation_clean_l39_last_rows	0	3	250	0.006477283359310925	0.00959989716170208	0.07782101167315175	0.0031226138023911555	0.0234375	514	768
baseline	generation_clean_l39_last_rows	0	4	175	0.006380310935103202	0.013960664652810763	0.09922178988326848	0.0075803537177075615	0.0546875	514	768
baseline	generation_clean_l39_last_rows	0	5	144	0.005473674137851281	0.009670663525684627	0.058365758754863814	0.004196989387833346	0.03125	514	768
baseline	generation_clean_l39_last_rows	0	6	186	0.005095397100807309	0.01137305227432603	0.07782101167315175	0.006277655173518721	0.041666666666666664	514	768
baseline	generation_clean_l39_last_rows	0	7	18	0.004797197555836099	0.010663741776437842	0.08560311284046693	0.005866544220601743	0.049479166666666664	514	768
baseline	generation_clean_l39_last_rows	0	8	199	0.004677739271213861	0.008039464826130754	0.06420233463035019	0.0033617255549168927	0.026041666666666668	514	768
baseline	generation_clean_l39_last_rows	0	9	22	0.003960161627006541	0.009395658919689798	0.06614785992217899	0.005435497292683257	0.036458333333333336	514	768
baseline	generation_clean_l39_last_rows	0	10	157	0.003784320569000386	0.006451693250032244	0.06614785992217899	0.0026673726810318575	0.028645833333333332	514	768
baseline	generation_clean_l39_last_rows	0	11	84	0.0034598424831992726	0.008279342941589931	0.05252918287937743	0.004819500458390659	0.033854166666666664	514	768
baseline	generation_clean_l39_last_rows	0	12	66	0.0033521484273092055	0.007832690988607695	0.05058365758754864	0.00448054256129849	0.03125	514	768
baseline	generation_clean_l39_last_rows	0	13	194	0.0032421838766894524	0.006184541318258496	0.05642023346303502	0.0029423574415690435	0.03125	514	768
baseline	generation_clean_l39_last_rows	0	14	93	0.003205506582584596	0.006267635749480255	0.04474708171206226	0.0030621291668956594	0.020833333333333332	514	768
baseline	generation_clean_l39_last_rows	0	15	92	0.00290108040843781	0.005218121739728257	0.048638132295719845	0.002317041331290447	0.020833333333333332	514	768
baseline	generation_clean_l39_last_rows	1	1	135	0.006878556449626124	0.01045090557633497	0.06420233463035019	0.003572349126708846	0.024739583333333332	514	768
baseline	generation_clean_l39_last_rows	1	2	133	0.006046354412735945	0.009111939937417851	0.048638132295719845	0.003065585524681907	0.024739583333333332	514	768
baseline	generation_clean_l39_last_rows	1	3	153	0.005702286068994589	0.015130264714496428	0.08754863813229571	0.00942797864550184	0.0625	514	768
baseline	generation_clean_l39_last_rows	1	4	221	0.005174535553122415	0.008535092282097924	0.07003891050583658	0.0033605567289755086	0.029947916666666668	514	768
baseline	generation_clean_l39_last_rows	1	5	232	0.005013439329289308	0.00744633715109055	0.06420233463035019	0.0024328978218012415	0.0234375	514	768
baseline	generation_clean_l39_last_rows	1	6	111	0.004998024700087229	0.009791936187128716	0.054474708171206226	0.0047939114870414875	0.03125	514	768
baseline	generation_clean_l39_last_rows	1	7	134	0.004760490540451693	0.007032903337993048	0.054474708171206226	0.002272412797541355	0.022135416666666668	514	768
baseline	generation_clean_l39_last_rows	1	8	98	0.0045667192888944825	0.00861113110844794	0.058365758754863814	0.004044411819553457	0.033854166666666664	514	768
baseline	generation_clean_l39_last_rows	1	9	65	0.004551330624312311	0.007166926826807211	0.042801556420233464	0.0026155962024948993	0.024739583333333332	514	768
baseline	generation_clean_l39_last_rows	1	10	198	0.004265827859687098	0.011764951890818323	0.07198443579766536	0.007499124031131225	0.05859375	514	768
baseline	generation_clean_l39_last_rows	1	11	242	0.003889432446540898	0.014731883248035841	0.06809338521400778	0.010842450801494943	0.052083333333333336	514	768
baseline	generation_clean_l39_last_rows	1	12	157	0.0038630317527951668	0.008305236382627852	0.06614785992217899	0.004442204629832685	0.03125	514	768
baseline	generation_clean_l39_last_rows	1	13	92	0.0036741465256446555	0.0065209239715235566	0.05252918287937743	0.002846777445878901	0.0234375	514	768
baseline	generation_clean_l39_last_rows	1	14	223	0.0036713616658932994	0.00991247088445332	0.058365758754863814	0.00624110921856002	0.04296875	514	768
baseline	generation_clean_l39_last_rows	1	15	16	0.0034253417311483794	0.006495522465957282	0.042801556420233464	0.003070180734808903	0.022135416666666668	514	768
baseline	generation_clean_l39_last_rows	2	1	147	0.012601368673301	0.017341523372989474	0.122568093385214	0.004740154699688475	0.024739583333333332	514	768
baseline	generation_clean_l39_last_rows	2	2	193	0.010591213951435807	0.018408911038520995	0.10505836575875487	0.007817697087085188	0.057291666666666664	514	768
baseline	generation_clean_l39_last_rows	2	3	242	0.008453097533753406	0.013246645839426075	0.09922178988326848	0.0047935483056726685	0.036458333333333336	514	768
baseline	generation_clean_l39_last_rows	2	4	15	0.008200280841071845	0.01263570273875633	0.07003891050583658	0.004435421897684487	0.0390625	514	768
baseline	generation_clean_l39_last_rows	2	5	178	0.007506519343478846	0.010443575068386508	0.07198443579766536	0.002937055724907663	0.022135416666666668	514	768
baseline	generation_clean_l39_last_rows	2	6	75	0.007359576628606119	0.012520851339999995	0.0914396887159533	0.005161274711393876	0.041666666666666664	514	768
baseline	generation_clean_l39_last_rows	2	7	159	0.005947192578108015	0.011635660760944707	0.07003891050583658	0.005688468182836692	0.046875	514	768
baseline	generation_clean_l39_last_rows	2	8	101	0.005769893666806058	0.007742229331587131	0.07782101167315175	0.001972335664781073	0.022135416666666668	514	768
baseline	generation_clean_l39_last_rows	2	9	56	0.005401874421755869	0.009942141686493022	0.07198443579766536	0.004540267264737153	0.041666666666666664	514	768
baseline	generation_clean_l39_last_rows	2	10	201	0.005380898664346953	0.007470086825889902	0.06420233463035019	0.00208918816154295	0.0234375	514	768
baseline	generation_clean_l39_last_rows	2	11	71	0.005295152710572344	0.010276843431333936	0.07003891050583658	0.004981690720761592	0.033854166666666664	514	768
baseline	generation_clean_l39_last_rows	2	12	58	0.005026971160383513	0.01207952104205987	0.05642023346303502	0.007052549881676358	0.049479166666666664	514	768
baseline	generation_clean_l39_last_rows	2	13	76	0.004947879344019412	0.013540857594117975	0.054474708171206226	0.008592978250098563	0.040364583333333336	514	768
baseline	generation_clean_l39_last_rows	2	14	115	0.004852519247060495	0.008650036244037596	0.06420233463035019	0.0037975169969771	0.028645833333333332	514	768
baseline	generation_clean_l39_last_rows	2	15	113	0.004408102589226382	0.01222406332780887	0.10116731517509728	0.007815960738582489	0.06640625	514	768
baseline	generation_clean_l39_last_rows	3	1	209	0.014720312500014657	0.034405095895517344	0.188715953307393	0.019684783395502687	0.12630208333333334	514	768
baseline	generation_clean_l39_last_rows	3	2	15	0.010784297507026242	0.01519661602813436	0.10311284046692606	0.004412318521108119	0.037760416666666664	514	768
baseline	generation_clean_l39_last_rows	3	3	42	0.009973489483631687	0.018288330369159014	0.09727626459143969	0.008314840885527327	0.046875	514	768
baseline	generation_clean_l39_last_rows	3	4	13	0.009950051380307717	0.0234709942613979	0.1828793774319066	0.013520942881090181	0.13151041666666666	514	768
baseline	generation_clean_l39_last_rows	3	5	188	0.007396851062938141	0.012947809615443184	0.06420233463035019	0.0055509585525050425	0.032552083333333336	514	768
baseline	generation_clean_l39_last_rows	3	6	14	0.007359738139611565	0.011176135733774403	0.06031128404669261	0.0038163975941628374	0.028645833333333332	514	768
baseline	generation_clean_l39_last_rows	3	7	117	0.007036792142422348	0.02210436095601873	0.10116731517509728	0.015067568813596381	0.08072916666666667	514	768
baseline	generation_clean_l39_last_rows	3	8	70	0.006911070715049003	0.0182976199218739	0.0914396887159533	0.011386549206824899	0.061197916666666664	514	768
baseline	generation_clean_l39_last_rows	3	9	228	0.006666232366550574	0.01036522940129623	0.06809338521400778	0.003698997034745657	0.02734375	514	768
baseline	generation_clean_l39_last_rows	3	10	2	0.006617495972820038	0.012072953430953761	0.08560311284046693	0.005455457458133723	0.04296875	514	768
baseline	generation_clean_l39_last_rows	3	11	214	0.00606260334340878	0.010345168126738248	0.07392996108949416	0.004282564783329468	0.03515625	514	768
baseline	generation_clean_l39_last_rows	3	12	171	0.005974616800196374	0.01095194255727108	0.07587548638132295	0.004977325757074705	0.04296875	514	768
baseline	generation_clean_l39_last_rows	3	13	177	0.005969688981774135	0.023486777576305694	0.1575875486381323	0.01751708859453156	0.11848958333333333	514	768
baseline	generation_clean_l39_last_rows	3	14	116	0.005924624527492636	0.014559849809696079	0.06809338521400778	0.008635225282203443	0.044270833333333336	514	768
baseline	generation_clean_l39_last_rows	3	15	148	0.0056216431488517295	0.011476272348927742	0.0914396887159533	0.005854629200076012	0.045572916666666664	514	768
baseline	generation_clean_l39_last_rows	4	1	137	0.012528044193595501	0.024610526456730227	0.17509727626459143	0.012082482263134726	0.11067708333333333	514	768
baseline	generation_clean_l39_last_rows	4	2	172	0.010347887976623116	0.014878512909767255	0.12062256809338522	0.004530624933144139	0.03515625	514	768
baseline	generation_clean_l39_last_rows	4	3	51	0.010292828027936768	0.028607777776486848	0.23929961089494164	0.01831494974855008	0.14713541666666666	514	768
baseline	generation_clean_l39_last_rows	4	4	37	0.009567432495602289	0.014114204098998044	0.10311284046692606	0.004546771603395756	0.0390625	514	768
baseline	generation_clean_l39_last_rows	4	5	119	0.008221920596727337	0.014543928592820122	0.07587548638132295	0.006322007996092786	0.041666666666666664	514	768
baseline	generation_clean_l39_last_rows	4	6	215	0.0076381493413422066	0.019445007614802223	0.10116731517509728	0.011806858273460017	0.07552083333333333	514	768
baseline	generation_clean_l39_last_rows	4	7	71	0.007376615540395795	0.016080020200572146	0.08949416342412451	0.00870340466017635	0.049479166666666664	514	768
baseline	generation_clean_l39_last_rows	4	8	155	0.0070426669832965895	0.01044529618467345	0.06614785992217899	0.003402629201376861	0.02734375	514	768
baseline	generation_clean_l39_last_rows	4	9	112	0.0066526594442093525	0.011972950761258575	0.08754863813229571	0.005320291317049222	0.037760416666666664	514	768
baseline	generation_clean_l39_last_rows	4	10	253	0.0065530331690134246	0.02289163687012443	0.1245136186770428	0.016338603701111006	0.08854166666666667	514	768
baseline	generation_clean_l39_last_rows	4	11	154	0.00642404076020707	0.025914223676851325	0.18093385214007782	0.019490182916644255	0.12630208333333334	514	768
